metabolite,platform_name,super_pathway,sub_pathway,significant_any_challenge,significant_fasting_pat_oltt,challenge_time,challenge,mean_response,log2_foldchange,p_value,neg_log10_p_value,abs_log2_foldchange
1-(1-enyl-palmitoyl)-gpc (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,TRUE,FALSE,840,Fasting,1.13462666666667,0.0238233333333333,0.0240512097488189,1.61886307421642,0.0238233333333333
1-(1-enyl-palmitoyl)-gpc (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,TRUE,FALSE,960,Fasting,1.14984,0.0390366666666668,0.0240512097488189,1.61886307421642,0.0390366666666668
1-(1-enyl-palmitoyl)-gpc (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,TRUE,FALSE,1920,Fasting,0.93703,-0.173773333333333,0.0240512097488189,1.61886307421642,0.173773333333333
1-(1-enyl-palmitoyl)-gpc (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,TRUE,FALSE,0,PAT,1.07264333333333,0,0.114467625254258,0.941317326962108,0
1-(1-enyl-palmitoyl)-gpc (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,TRUE,FALSE,15,PAT,1.06421,-0.00843333333333329,0.114467625254258,0.941317326962108,0.00843333333333329
1-(1-enyl-palmitoyl)-gpc (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,TRUE,FALSE,30,PAT,1.03931305,-0.0333302833333333,0.114467625254258,0.941317326962108,0.0333302833333333
1-(1-enyl-palmitoyl)-gpc (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,TRUE,FALSE,45,PAT,0.994466666666667,-0.0781766666666668,0.114467625254258,0.941317326962108,0.0781766666666668
1-(1-enyl-palmitoyl)-gpc (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,TRUE,FALSE,60,PAT,0.973416666666667,-0.0992266666666666,0.114467625254258,0.941317326962108,0.0992266666666666
1-(1-enyl-palmitoyl)-gpc (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,TRUE,FALSE,90,PAT,0.98706,-0.0855833333333336,0.114467625254258,0.941317326962108,0.0855833333333336
1-(1-enyl-palmitoyl)-gpc (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,TRUE,FALSE,120,PAT,1.00935666666667,-0.0632866666666667,0.114467625254258,0.941317326962108,0.0632866666666667
1-(1-enyl-palmitoyl)-gpc (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,TRUE,FALSE,0,OLTT,1.06979333333333,0,2.55619993736537e-11,10.5924051801308,0
1-(1-enyl-palmitoyl)-gpc (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,TRUE,FALSE,30,OLTT,1.10792,0.0381266666666666,2.55619993736537e-11,10.5924051801308,0.0381266666666666
1-(1-enyl-palmitoyl)-gpc (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,TRUE,FALSE,60,OLTT,1.13882666666667,0.0690333333333335,2.55619993736537e-11,10.5924051801308,0.0690333333333335
1-(1-enyl-palmitoyl)-gpc (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,TRUE,FALSE,90,OLTT,1.08376,0.0139666666666669,2.55619993736537e-11,10.5924051801308,0.0139666666666669
1-(1-enyl-palmitoyl)-gpc (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,TRUE,FALSE,120,OLTT,1.01732333333333,-0.05247,2.55619993736537e-11,10.5924051801308,0.05247
1-(1-enyl-palmitoyl)-gpc (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,TRUE,FALSE,180,OLTT,0.98626,-0.083533333333333,2.55619993736537e-11,10.5924051801308,0.083533333333333
1-(1-enyl-palmitoyl)-gpc (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,TRUE,FALSE,240,OLTT,0.9231,-0.146693333333333,2.55619993736537e-11,10.5924051801308,0.146693333333333
1-(1-enyl-palmitoyl)-gpc (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,TRUE,FALSE,300,OLTT,0.906873333333333,-0.16292,2.55619993736537e-11,10.5924051801308,0.16292
1-(1-enyl-palmitoyl)-gpc (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,TRUE,FALSE,360,OLTT,0.914383333333333,-0.15541,2.55619993736537e-11,10.5924051801308,0.15541
1-(1-enyl-palmitoyl)-gpc (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,TRUE,FALSE,420,OLTT,0.907803333333333,-0.16199,2.55619993736537e-11,10.5924051801308,0.16199
1-(1-enyl-palmitoyl)-gpc (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,TRUE,FALSE,480,OLTT,0.980606666666667,-0.0891866666666665,2.55619993736537e-11,10.5924051801308,0.0891866666666665
1-(1-enyl-palmitoyl)-gpe (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,0,Fasting,1.19143333333333,0,0.00335503909775677,2.47430241443952,0
1-(1-enyl-palmitoyl)-gpe (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,120,Fasting,1.24293666666667,0.0515033333333335,0.00335503909775677,2.47430241443952,0.0515033333333335
1-(1-enyl-palmitoyl)-gpe (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,240,Fasting,1.14111594166667,-0.0503173916666666,0.00335503909775677,2.47430241443952,0.0503173916666666
1-(1-enyl-palmitoyl)-gpe (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,360,Fasting,1.11571600833333,-0.0757173249999996,0.00335503909775677,2.47430241443952,0.0757173249999996
1-(1-enyl-palmitoyl)-gpe (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,480,Fasting,1.16148,-0.0299533333333331,0.00335503909775677,2.47430241443952,0.0299533333333331
1-(1-enyl-palmitoyl)-gpe (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,600,Fasting,1.17101666666667,-0.0204166666666663,0.00335503909775677,2.47430241443952,0.0204166666666663
1-(1-enyl-palmitoyl)-gpe (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,720,Fasting,1.12758333333333,-0.0638499999999997,0.00335503909775677,2.47430241443952,0.0638499999999997
1-(1-enyl-palmitoyl)-gpe (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,840,Fasting,1.11477666666667,-0.0766566666666666,0.00335503909775677,2.47430241443952,0.0766566666666666
1-(1-enyl-palmitoyl)-gpe (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,960,Fasting,1.13175666666667,-0.0596766666666664,0.00335503909775677,2.47430241443952,0.0596766666666664
1-(1-enyl-palmitoyl)-gpe (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,1920,Fasting,0.915263333333333,-0.27617,0.00335503909775677,2.47430241443952,0.27617
1-(1-enyl-palmitoyl)-gpe (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,0,PAT,1.11670333333333,0,0.0170835109013501,1.76742287086061,0
1-(1-enyl-palmitoyl)-gpe (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,15,PAT,1.01978333333333,-0.0969200000000001,0.0170835109013501,1.76742287086061,0.0969200000000001
1-(1-enyl-palmitoyl)-gpe (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,30,PAT,1.0563181,-0.0603852333333332,0.0170835109013501,1.76742287086061,0.0603852333333332
1-(1-enyl-palmitoyl)-gpe (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,45,PAT,0.958146666666667,-0.158556666666667,0.0170835109013501,1.76742287086061,0.158556666666667
1-(1-enyl-palmitoyl)-gpe (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,60,PAT,0.960286666666667,-0.156416666666667,0.0170835109013501,1.76742287086061,0.156416666666667
1-(1-enyl-palmitoyl)-gpe (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,90,PAT,0.973773333333333,-0.14293,0.0170835109013501,1.76742287086061,0.14293
1-(1-enyl-palmitoyl)-gpe (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,120,PAT,1.05672666666667,-0.0599766666666666,0.0170835109013501,1.76742287086061,0.0599766666666666
1-(1-enyl-palmitoyl)-gpe (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,0,OLTT,1.11714333333333,0,0.00582161646437984,2.23495640983678,0
1-(1-enyl-palmitoyl)-gpe (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,30,OLTT,1.14995,0.0328066666666667,0.00582161646437984,2.23495640983678,0.0328066666666667
1-(1-enyl-palmitoyl)-gpe (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,60,OLTT,1.16587333333333,0.0487299999999999,0.00582161646437984,2.23495640983678,0.0487299999999999
1-(1-enyl-palmitoyl)-gpe (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,90,OLTT,1.10811333333333,-0.00903000000000009,0.00582161646437984,2.23495640983678,0.00903000000000009
1-(1-enyl-palmitoyl)-gpe (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,120,OLTT,1.04817333333333,-0.06897,0.00582161646437984,2.23495640983678,0.06897
1-(1-enyl-palmitoyl)-gpe (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,180,OLTT,1.02729666666667,-0.0898466666666669,0.00582161646437984,2.23495640983678,0.0898466666666669
1-(1-enyl-palmitoyl)-gpe (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,240,OLTT,1.00234333333333,-0.1148,0.00582161646437984,2.23495640983678,0.1148
1-(1-enyl-palmitoyl)-gpe (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,300,OLTT,1.00271666666667,-0.114426666666667,0.00582161646437984,2.23495640983678,0.114426666666667
1-(1-enyl-palmitoyl)-gpe (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,360,OLTT,1.06716666666667,-0.0499766666666668,0.00582161646437984,2.23495640983678,0.0499766666666668
1-(1-enyl-palmitoyl)-gpe (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,420,OLTT,1.03462333333333,-0.0825199999999999,0.00582161646437984,2.23495640983678,0.0825199999999999
1-(1-enyl-palmitoyl)-gpe (p-16:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,480,OLTT,1.12161,0.00446666666666662,0.00582161646437984,2.23495640983678,0.00446666666666662
1-(1-enyl-stearoyl)-gpc (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,0,Fasting,1.15993,0,0.00741966597871323,2.12961564551166,0
1-(1-enyl-stearoyl)-gpc (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,120,Fasting,1.16965666666667,0.00972666666666688,0.00741966597871323,2.12961564551166,0.00972666666666688
1-(1-enyl-stearoyl)-gpc (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,240,Fasting,1.1202281,-0.0397019000000001,0.00741966597871323,2.12961564551166,0.0397019000000001
1-(1-enyl-stearoyl)-gpc (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,360,Fasting,1.20732898333333,0.0473989833333335,0.00741966597871323,2.12961564551166,0.0473989833333335
1-(1-enyl-stearoyl)-gpc (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,480,Fasting,1.26503666666667,0.105106666666667,0.00741966597871323,2.12961564551166,0.105106666666667
1-(1-enyl-stearoyl)-gpc (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,600,Fasting,1.25523,0.0953000000000002,0.00741966597871323,2.12961564551166,0.0953000000000002
1-(1-enyl-stearoyl)-gpc (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,720,Fasting,1.23479666666667,0.0748666666666669,0.00741966597871323,2.12961564551166,0.0748666666666669
1-(1-enyl-stearoyl)-gpc (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,840,Fasting,1.23668333333333,0.0767533333333335,0.00741966597871323,2.12961564551166,0.0767533333333335
1-(1-enyl-stearoyl)-gpc (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,960,Fasting,1.26873333333333,0.108803333333334,0.00741966597871323,2.12961564551166,0.108803333333334
1-(1-enyl-stearoyl)-gpc (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,1920,Fasting,0.98011,-0.17982,0.00741966597871323,2.12961564551166,0.17982
1-(1-enyl-stearoyl)-gpc (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,0,PAT,1.14937666666667,0,0.00276645793894124,2.5580759283866,0
1-(1-enyl-stearoyl)-gpc (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,15,PAT,1.06038,-0.0889966666666666,0.00276645793894124,2.5580759283866,0.0889966666666666
1-(1-enyl-stearoyl)-gpc (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,30,PAT,1.04671981666667,-0.10265685,0.00276645793894124,2.5580759283866,0.10265685
1-(1-enyl-stearoyl)-gpc (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,45,PAT,0.975366666666667,-0.17401,0.00276645793894124,2.5580759283866,0.17401
1-(1-enyl-stearoyl)-gpc (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,60,PAT,1.00250666666667,-0.14687,0.00276645793894124,2.5580759283866,0.14687
1-(1-enyl-stearoyl)-gpc (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,90,PAT,1.00953333333333,-0.139843333333333,0.00276645793894124,2.5580759283866,0.139843333333333
1-(1-enyl-stearoyl)-gpc (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,120,PAT,1.04755333333333,-0.101823333333333,0.00276645793894124,2.5580759283866,0.101823333333333
1-(1-enyl-stearoyl)-gpc (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,0,OLTT,1.13229666666667,0,0.000146304442380529,3.83474248677927,0
1-(1-enyl-stearoyl)-gpc (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,30,OLTT,1.14839,0.0160933333333333,0.000146304442380529,3.83474248677927,0.0160933333333333
1-(1-enyl-stearoyl)-gpc (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,60,OLTT,1.19182,0.0595233333333334,0.000146304442380529,3.83474248677927,0.0595233333333334
1-(1-enyl-stearoyl)-gpc (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,90,OLTT,1.0985,-0.0337966666666667,0.000146304442380529,3.83474248677927,0.0337966666666667
1-(1-enyl-stearoyl)-gpc (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,120,OLTT,1.04159333333333,-0.0907033333333334,0.000146304442380529,3.83474248677927,0.0907033333333334
1-(1-enyl-stearoyl)-gpc (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,180,OLTT,1.03166,-0.100636666666667,0.000146304442380529,3.83474248677927,0.100636666666667
1-(1-enyl-stearoyl)-gpc (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,240,OLTT,0.966273333333333,-0.166023333333333,0.000146304442380529,3.83474248677927,0.166023333333333
1-(1-enyl-stearoyl)-gpc (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,300,OLTT,0.9933,-0.138996666666667,0.000146304442380529,3.83474248677927,0.138996666666667
1-(1-enyl-stearoyl)-gpc (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,360,OLTT,1.01633,-0.115966666666667,0.000146304442380529,3.83474248677927,0.115966666666667
1-(1-enyl-stearoyl)-gpc (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,420,OLTT,1.00516,-0.127136666666667,0.000146304442380529,3.83474248677927,0.127136666666667
1-(1-enyl-stearoyl)-gpc (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,480,OLTT,1.04908,-0.0832166666666667,0.000146304442380529,3.83474248677927,0.0832166666666667
1-(1-enyl-stearoyl)-gpe (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,0,Fasting,1.22237333333333,0,0.00267715177603063,2.57232700661506,0
1-(1-enyl-stearoyl)-gpe (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,120,Fasting,1.25334,0.0309666666666666,0.00267715177603063,2.57232700661506,0.0309666666666666
1-(1-enyl-stearoyl)-gpe (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,240,Fasting,1.11468320833333,-0.107690125,0.00267715177603063,2.57232700661506,0.107690125
1-(1-enyl-stearoyl)-gpe (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,360,Fasting,0.978726991666667,-0.243646341666667,0.00267715177603063,2.57232700661506,0.243646341666667
1-(1-enyl-stearoyl)-gpe (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,480,Fasting,1.28916333333333,0.0667900000000001,0.00267715177603063,2.57232700661506,0.0667900000000001
1-(1-enyl-stearoyl)-gpe (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,600,Fasting,1.02817666666667,-0.194196666666667,0.00267715177603063,2.57232700661506,0.194196666666667
1-(1-enyl-stearoyl)-gpe (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,720,Fasting,1.10513333333333,-0.11724,0.00267715177603063,2.57232700661506,0.11724
1-(1-enyl-stearoyl)-gpe (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,840,Fasting,1.02736666666667,-0.195006666666667,0.00267715177603063,2.57232700661506,0.195006666666667
1-(1-enyl-stearoyl)-gpe (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,960,Fasting,1.10380333333333,-0.11857,0.00267715177603063,2.57232700661506,0.11857
1-(1-enyl-stearoyl)-gpe (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,1920,Fasting,0.82435,-0.398023333333333,0.00267715177603063,2.57232700661506,0.398023333333333
1-(1-enyl-stearoyl)-gpe (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,0,PAT,1.08836,0,0.767244407119102,0.11506626870411,0
1-(1-enyl-stearoyl)-gpe (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,15,PAT,1.09529333333333,0.00693333333333324,0.767244407119102,0.11506626870411,0.00693333333333324
1-(1-enyl-stearoyl)-gpe (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,30,PAT,1.119601675,0.0312416750000002,0.767244407119102,0.11506626870411,0.0312416750000002
1-(1-enyl-stearoyl)-gpe (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,45,PAT,1.00535666666667,-0.0830033333333335,0.767244407119102,0.11506626870411,0.0830033333333335
1-(1-enyl-stearoyl)-gpe (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,60,PAT,1.15096666666667,0.0626066666666665,0.767244407119102,0.11506626870411,0.0626066666666665
1-(1-enyl-stearoyl)-gpe (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,90,PAT,1.11141,0.0230499999999996,0.767244407119102,0.11506626870411,0.0230499999999996
1-(1-enyl-stearoyl)-gpe (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,120,PAT,1.04713666666667,-0.0412233333333336,0.767244407119102,0.11506626870411,0.0412233333333336
1-(1-enyl-stearoyl)-gpe (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,0,OLTT,1.908483075,0,0.00146719378920274,2.83351252008783,0
1-(1-enyl-stearoyl)-gpe (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,30,OLTT,1.39908333333333,-0.509399741666667,0.00146719378920274,2.83351252008783,0.509399741666667
1-(1-enyl-stearoyl)-gpe (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,60,OLTT,1.33053638333333,-0.577946691666667,0.00146719378920274,2.83351252008783,0.577946691666667
1-(1-enyl-stearoyl)-gpe (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,90,OLTT,1.13483333333333,-0.773649741666667,0.00146719378920274,2.83351252008783,0.773649741666667
1-(1-enyl-stearoyl)-gpe (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,120,OLTT,1.14935333333333,-0.759129741666667,0.00146719378920274,2.83351252008783,0.759129741666667
1-(1-enyl-stearoyl)-gpe (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,180,OLTT,1.10276333333333,-0.805719741666667,0.00146719378920274,2.83351252008783,0.805719741666667
1-(1-enyl-stearoyl)-gpe (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,240,OLTT,1.05049666666667,-0.857986408333334,0.00146719378920274,2.83351252008783,0.857986408333334
1-(1-enyl-stearoyl)-gpe (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,300,OLTT,1.08969,-0.818793075,0.00146719378920274,2.83351252008783,0.818793075
1-(1-enyl-stearoyl)-gpe (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,360,OLTT,1.11713,-0.791353075,0.00146719378920274,2.83351252008783,0.791353075
1-(1-enyl-stearoyl)-gpe (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,420,OLTT,1.18219051666667,-0.726292558333334,0.00146719378920274,2.83351252008783,0.726292558333334
1-(1-enyl-stearoyl)-gpe (p-18:0),Metabolon HD4 [nt-ms],Lipids,Lysoplasmalogen,FALSE,FALSE,480,OLTT,1.08854333333333,-0.819939741666667,0.00146719378920274,2.83351252008783,0.819939741666667
1-adrenoyl-gpc (22:4),Metabolon HD4 [nt-ms],Lipids,Lysolipid,FALSE,FALSE,0,Fasting,1.11594333333333,0,0.000923839633998488,3.03440340985565,0
1-adrenoyl-gpc (22:4),Metabolon HD4 [nt-ms],Lipids,Lysolipid,FALSE,FALSE,120,Fasting,1.18063666666667,0.0646933333333333,0.000923839633998488,3.03440340985565,0.0646933333333333
1-adrenoyl-gpc (22:4),Metabolon HD4 [nt-ms],Lipids,Lysolipid,FALSE,FALSE,240,Fasting,1.106307475,-0.00963585833333358,0.000923839633998488,3.03440340985565,0.00963585833333358
1-adrenoyl-gpc (22:4),Metabolon HD4 [nt-ms],Lipids,Lysolipid,FALSE,FALSE,360,Fasting,1.11443455,-0.0015087833333336,0.000923839633998488,3.03440340985565,0.0015087833333336
1-adrenoyl-gpc (22:4),Metabolon HD4 [nt-ms],Lipids,Lysolipid,FALSE,FALSE,480,Fasting,1.25264333333333,0.1367,0.000923839633998488,3.03440340985565,0.1367
1-adrenoyl-gpc (22:4),Metabolon HD4 [nt-ms],Lipids,Lysolipid,FALSE,FALSE,600,Fasting,1.26281,0.146866666666666,0.000923839633998488,3.03440340985565,0.146866666666666
1-adrenoyl-gpc (22:4),Metabolon HD4 [nt-ms],Lipids,Lysolipid,FALSE,FALSE,720,Fasting,1.31348333333333,0.19754,0.000923839633998488,3.03440340985565,0.19754
1-adrenoyl-gpc (22:4),Metabolon HD4 [nt-ms],Lipids,Lysolipid,FALSE,FALSE,840,Fasting,1.48331333333333,0.36737,0.000923839633998488,3.03440340985565,0.36737
1-adrenoyl-gpc (22:4),Metabolon HD4 [nt-ms],Lipids,Lysolipid,FALSE,FALSE,960,Fasting,1.45151333333333,0.33557,0.000923839633998488,3.03440340985565,0.33557
1-adrenoyl-gpc (22:4),Metabolon HD4 [nt-ms],Lipids,Lysolipid,FALSE,FALSE,1920,Fasting,1.05088,-0.0650633333333335,0.000923839633998488,3.03440340985565,0.0650633333333335
1-adrenoyl-gpc (22:4),Metabolon HD4 [nt-ms],Lipids,Lysolipid,FALSE,FALSE,0,PAT,1.01426333333333,0,0.00472912599399456,2.32521911529993,0
1-adrenoyl-gpc (22:4),Metabolon HD4 [nt-ms],Lipids,Lysolipid,FALSE,FALSE,15,PAT,0.887136666666667,-0.127126666666667,0.00472912599399456,2.32521911529993,0.127126666666667
1-adrenoyl-gpc (22:4),Metabolon HD4 [nt-ms],Lipids,Lysolipid,FALSE,FALSE,30,PAT,0.8259392,-0.188324133333333,0.00472912599399456,2.32521911529993,0.188324133333333
1-adrenoyl-gpc (22:4),Metabolon HD4 [nt-ms],Lipids,Lysolipid,FALSE,FALSE,45,PAT,0.855876666666667,-0.158386666666667,0.00472912599399456,2.32521911529993,0.158386666666667
1-adrenoyl-gpc (22:4),Metabolon HD4 [nt-ms],Lipids,Lysolipid,FALSE,FALSE,60,PAT,0.92796,-0.0863033333333333,0.00472912599399456,2.32521911529993,0.0863033333333333
1-adrenoyl-gpc (22:4),Metabolon HD4 [nt-ms],Lipids,Lysolipid,FALSE,FALSE,90,PAT,0.93486,-0.0794033333333332,0.00472912599399456,2.32521911529993,0.0794033333333332
1-adrenoyl-gpc (22:4),Metabolon HD4 [nt-ms],Lipids,Lysolipid,FALSE,FALSE,120,PAT,1.04126,0.0269966666666666,0.00472912599399456,2.32521911529993,0.0269966666666666
1-adrenoyl-gpc (22:4),Metabolon HD4 [nt-ms],Lipids,Lysolipid,FALSE,FALSE,0,OLTT,1.10822,0,0.00393341481725588,2.40523025055302,0
